,GLD,GLD % Change,VNQ,VNQ % Change,USO,USO % Change,KO,KO % Change,TSLA,TSLA % Change,AAPL,AAPL % Change,AGG,AGG % Change,JNK,JNK % Change,50 MA,200 MA,Min Vol % Change By Weights,1 YR,5 YR,30 YR,Signal
384,170.11,-0.003047529742718,104.87,0.0046943858976815,64.68,0.0166614272241434,61.6,-0.0064516129032258,907.34,-0.0159002169197396,171.66,-0.0181318995595722,110.67,0.0030816640986133,104.48,0.001053942703842,-0.0017302707674078,1.1987082593405982,1.1047361800595226,0.89,1.78,2.23,0.0
385,168.86,-0.0073481864675798,105.02,0.0014303423285972,64.91,0.0035559678416818,60.96,-0.0103896103896103,923.32,0.0176119205589966,172.39,0.0042525923336826,110.57,-0.0009035872413482,104.57,0.0008614088820826,-0.0031052722789189,1.1987013677963845,1.1057893948689073,0.78,1.66,2.14,0.0
386,168.6,-0.0015397370602867,106.07,0.0099980956008378,63.51,-0.0215683253735942,61.61,0.0106627296587926,891.14,-0.0348524888446043,172.9,0.0029584082603399,111.27,0.0063308311476892,105.03,0.0043989671990054,0.0032644890783796,1.198716122460237,1.1068527052763455,0.76,1.6,2.11,1.0
387,168.84,0.001423487544484,107.21,0.0107476194965587,62.52,-0.0155880963627774,61.18,-0.0069793864632364,905.66,0.0162937361132931,175.84,0.0170040485829958,111.72,0.0040442167700189,105.85,0.0078072931543367,0.0026671521044976,1.1987579602724698,1.1079286989256405,0.78,1.63,2.12,1.0
388,168.23,-0.0036128879412462,105.86,-0.012592108945061,62.53,0.0001599488163788,60.56,-0.0101340307289963,931.25,0.0282556367731821,174.61,-0.0069949954504093,111.6,-0.0010741138560688,105.75,-0.0009447331128955,-0.0023897128844868,1.1986052871116524,1.108970626364899,0.78,1.62,2.11,0.0
389,168.09,-0.0008321940200914,106.24,0.0035896467031928,62.48,-0.0007996161842316,61.01,0.0074306472919418,936.72,0.0058738255033556,174.78,0.0009735983047933,111.8,0.0017921146953405,105.57,-0.0017021276595745,0.0017991626587463,1.19861998307631,1.1100164992743522,0.75,1.61,2.07,1.0
390,167.1,-0.0058897019453864,104.95,-0.0121423192771084,61.97,-0.0081626120358514,60.84,-0.0027864284543516,846.35,-0.0964749338115978,170.33,-0.025460579013617,111.81,8.944543828270923e-05,105.58,9.472387989006847e-05,-0.0062824734511169,1.198655080914698,1.1110537319188492,0.75,1.66,2.09,0.0
391,167.6,0.0029922202274086,101.66,-0.0313482610767033,61.86,-0.0017750524447313,59.65,-0.0195595003287312,829.1,-0.0203816388019141,159.22,-0.0652263253684025,111.73,-0.000715499508094,105.34,-0.0022731577950368,-0.0058460430118177,1.198449867056005,1.1120301212993826,0.7,1.66,2.16,0.0
392,169.79,0.0130668257756563,103.37,0.0168207751327955,61.68,-0.002909796314258,59.6,-0.0008382229673092,937.41,0.1306356289952961,159.69,0.0029518904660219,111.36,-0.0033115546406515,105.83,0.0046516043288398,0.0082722322359249,1.198405474844754,1.113079594637742,0.65,1.56,2.12,1.0
393,172.58,0.0164320631368162,105.01,0.0158653381058333,60.97,-0.0115110246433203,59.82,0.0036912751677851,918.4,-0.0202792801442271,159.78,0.0005635919594213,111.99,0.0056573275862068,106.19,0.0034016819427382,0.0061841025605203,1.198540267455766,1.1143173798589,0.58,1.53,2.1,1.0
394,172.03,-0.0031869278015993,105.43,0.0039996190838966,60.11,-0.0141052976873872,59.96,0.0023403543965228,930.0,0.012630662020906,161.62,0.0115158342721242,112.1,0.0009822305562996,106.48,0.0027309539504662,0.0012819820199318,1.1986605294116632,1.115515953184324,0.58,1.54,2.07,1.0
395,171.09,-0.0054641632273441,105.23,-0.0018969932656739,60.78,0.0111462319081683,60.45,0.0081721147431621,943.9,0.0149462365591397,162.41,0.0048880089097882,112.23,0.0011596788581624,106.59,0.0010330578512396,0.0016443468998754,1.1985887169282627,1.116749958629952,0.6,1.62,2.14,1.0
396,171.65,0.0032731311005902,105.49,0.0024707782951629,60.66,-0.0019743336623889,60.75,0.0049627791563275,996.27,0.0554825723063883,164.51,0.0129302382858198,111.79,-0.003920520359975,106.62,0.0002814522938361,0.0030960821995644,1.1986938312701567,1.1179870750416177,0.57,1.62,2.14,1.0
397,172.08,0.0025050975822895,106.86,0.0129870129870131,61.05,0.0064292779426311,61.0,0.0041152263374486,995.65,-0.0006223212582934,166.23,0.0104552914716431,111.73,-0.0005367206369084,106.86,0.0022509848058525,0.001877511864918,1.1988437711208004,1.1192748353605937,0.58,1.65,2.18,1.0
398,169.39,-0.0156322640632265,108.32,0.0136627362904735,60.97,-0.0013104013104012,60.9,-0.001639344262295,1030.51,0.0350123035203133,169.8,0.0214762678216928,111.49,-0.0021480354425849,106.96,0.0009358038555118,-0.0025917559538524,1.1988721850416146,1.1205283011011118,0.51,1.55,2.12,0.0
399,169.67,0.0016529901410944,109.47,0.0106166912850813,59.97,-0.0164015089388224,61.39,0.0080459770114942,1049.61,0.0185345120377287,173.07,0.0192579505300352,112.17,0.0060992017221275,107.51,0.005142109199701,0.0059881167925213,1.1990950391766406,1.1217699673692825,0.47,1.47,2.05,1.0
400,170.16,0.002887958979195,110.47,0.0091349228099022,58.27,-0.0283475070868767,60.9,-0.007981755986317,1031.56,-0.017196863596955,172.19,-0.0050846478303576,112.8,0.0056164749933136,107.61,0.0009301460329271,0.0002065550364978,1.1994538294458006,1.1230203453495102,0.48,1.5,2.08,1.0
401,170.74,0.0034085566525623,110.69,0.0019914909025073,58.91,0.0109833533550711,60.54,-0.005911330049261,1106.22,0.0723758191476986,175.53,0.0193971775364423,112.6,-0.00177304964539,107.92,0.0028807731623454,0.0028962528024983,1.1999306098099056,1.1242423640093964,0.46,1.51,2.08,1.0
402,170.27,-0.0027527234391472,110.49,-0.0018068479537447,58.16,-0.0127312850110338,60.45,-0.0014866204162536,1064.4,-0.0378044150349839,175.08,-0.0025636643308835,112.6,0.0,107.75,-0.0015752409191994,-0.0028641320194129,1.200270274988241,1.125467170641672,0.46,1.53,2.11,0.0
403,168.26,-0.0118047806425091,110.39,-0.0009050592813828,56.16,-0.0343878954607977,60.43,-0.0003308519437552,1058.12,-0.0059000375798573,172.19,-0.0165067397761023,112.39,-0.0018650088809946,107.21,-0.0050116009280742,-0.0048509523914521,1.200593944935444,1.1266766644252038,0.43,1.5,2.11,0.0
404,167.75,-0.0030310234161415,111.03,0.0057976265966119,56.67,0.0090811965811967,60.33,-0.0016548072149594,1026.96,-0.0294484557517104,172.17,-0.0001161507636913,112.49,0.0008897588753447,107.2,-9.327488107446769e-05,-0.0019665934039885,1.2009275290361234,1.1278982594451767,0.45,1.47,2.09,0.0
405,166.99,-0.0045305514157972,111.77,0.0066648653517067,56.89,0.003882124580907,60.47,0.0023205701972484,1064.7,0.0367492404767468,172.0,-0.0009873961781958,112.82,0.002933594097253,107.49,0.0027052238805969,0.0024101519832094,1.2013785872126523,1.1291950061578655,0.41,1.43,2.09,1.0
406,169.06,0.0123959518534042,111.67,-0.0008946944618412,55.43,-0.0256635612585691,60.79,0.0052918802712089,1088.12,0.0219968066121911,174.835,0.0164825581395349,112.94,0.0010636411983691,107.47,-0.0001860638198901,0.0053372754850137,1.2019385461126304,1.1305461052381545,0.38,1.37,2.07,1.0
407,169.57,0.0030166804684725,114.96,0.0294618071102354,55.59,0.0028865235432076,60.29,-0.0082250370126665,1149.59,0.0564919310370179,179.7,0.0278262361655274,113.29,0.0030989906144855,108.3,0.0077230855122358,0.0043856705154567,1.2026348666434672,1.1319759459589376,0.4,1.37,2.01,1.0
408,168.33,-0.0073126142595977,115.1,0.0012178148921364,54.83,-0.0136715236553337,59.3,-0.0164206336042461,1199.78,0.0436590436590436,182.01,0.0128547579298832,113.3,8.826904404624081e-05,108.5,0.0018467220683286,-0.002629196132312,1.203427002865301,1.1333440682015556,0.39,1.26,1.9,0.0
409,170.96,0.0156240717637972,116.01,0.0079061685490877,54.36,-0.0085719496625934,59.21,-0.0015177065767284,1056.78,-0.1191885178949474,177.57,-0.0243942640514257,114.08,0.0068843777581641,108.57,0.0006451612903224,0.0002932149101608,1.2043746470038916,1.1346709551583711,0.38,1.27,1.93,1.0
410,169.8,-0.0067852129153017,115.69,-0.0027583828980261,55.1,0.0136129506990434,58.78,-0.0072622867758824,1070.34,0.0128314313291317,178.2,0.0035478966041559,114.12,0.0003506311360448,108.53,-0.0003684259003406,-0.0024238108415426,1.2053447103138892,1.1360090412524806,0.38,1.29,1.96,0.0
411,168.59,-0.0071260306242638,115.19,-0.0043218947186446,55.08,-0.0003629764065335,58.95,0.002892140183736,1086.19,0.0148083786460377,179.38,0.0066217732884399,113.87,-0.0021906764808973,108.59,0.0005528425320189,-0.0009328074830364,1.2060879867745375,1.1373869787143465,0.39,1.27,1.9,0.0
412,168.64,0.0002965774956995,114.42,-0.0066846080388922,54.67,-0.0074437182280319,58.88,-0.0011874469889736,1088.47,0.0020990802714073,179.29,-0.0005017281748244,114.21,0.0029858610696407,108.8,0.0019338797310985,0.0011763272019332,1.2067246323919256,1.1387127835406468,0.33,1.26,1.88,1.0
413,169.37,0.0043287476280835,114.0,-0.0036706869428422,54.52,-0.0027437351381013,58.65,-0.0039062500000001,1093.94,0.0050254026293787,180.33,0.0058006581515981,114.26,0.0004377900358989,108.84,0.0003676470588236,0.0006826315740511,1.207194183101966,1.1400515458358127,0.31,1.25,1.91,1.0
414,168.97,-0.0023616933341206,113.15,-0.0074561403508771,53.13,-0.0254952311078503,58.22,-0.0073316283034953,1067.0,-0.0246265791542498,176.28,-0.0224588254866079,114.2,-0.0005251181515841,108.78,-0.0005512679162072,-0.0036797170960495,1.2075015065975458,1.141388403730211,0.28,1.23,1.86,0.0
415,168.59,-0.0022489199266141,113.27,0.0010605391073794,52.48,-0.0122341426689254,58.18,-0.0006870491240124,1008.87,-0.0544798500468604,175.64,-0.0036305877013842,114.34,0.0012259194395796,108.46,-0.0029417172274315,-0.0031729275499702,1.2076574037995398,1.1427027431902257,0.29,1.24,1.89,0.0
416,167.02,-0.0093125333649681,112.12,-0.0101527324092874,51.57,-0.0173399390243901,57.77,-0.0070470952217256,938.53,-0.0697215696769653,172.99,-0.0150876793441128,114.24,-0.0008745845723282,108.14,-0.0029503964595242,-0.0075801711873775,1.2074508433563136,1.1439332415007133,0.27,1.17,1.85,0.0
417,167.09,0.0004191114836546,110.87,-0.011148769175883,49.9,-0.0323831685088229,57.54,-0.0039813051756968,899.94,-0.0411174922485162,169.75,-0.018729406324065,114.33,0.0007878151260505,107.61,-0.0049010541890142,-0.0034758167696787,1.207245724294595,1.145086364931724,0.27,1.18,1.82,0.0
418,167.8,0.0042492070141839,111.74,0.0078470280508702,50.78,0.0176352705410822,57.73,0.0033020507473062,932.57,0.0362579727537391,171.14,0.0081885125184093,114.5,0.0014869238170209,107.73,0.0011151379983274,0.0039869618476706,1.207136917815662,1.146228239679182,0.26,1.19,1.87,1.0
419,168.16,0.0021454112038139,111.88,0.0012529085376766,51.87,0.0214651437573847,58.65,0.0159362549800796,926.92,-0.0060585264376937,172.26,0.006544349655253,114.36,-0.0012227074235807,108.17,0.0040842847860391,0.0040170022390191,1.2070544744266638,1.1473597873830317,0.29,1.26,1.86,1.0
420,166.15,-0.0119529019980969,111.92,0.0003575259206292,51.62,-0.0048197416618469,58.06,-0.0100596760443306,975.99,0.0529387649419583,179.3,0.0408684546615583,114.32,-0.000349772647779,108.29,0.0011093648886013,-0.0019159398711133,1.2069856574801223,1.1485306562003712,0.26,1.23,1.82,0.0
421,165.44,-0.0042732470659043,110.37,-0.0138491779842744,50.92,-0.0135606354126306,57.8,-0.0044781260764726,958.51,-0.0179100195698727,174.33,-0.0277189068600111,114.41,0.0007872638208537,107.92,-0.003416751315911,-0.0035279777487037,1.206966133688482,1.1497146860708674,0.27,1.21,1.81,0.0
422,167.0,0.0094294003868471,111.8,0.0129564193168432,51.44,0.0102120974076982,57.76,-0.0006920415224913,966.41,0.0082419588736684,175.74,0.0080881087592497,114.63,0.0019229088366401,108.09,0.0015752409191993,0.0034545727185201,1.2073212060337433,1.150897916085842,0.27,1.25,1.88,1.0
423,166.58,-0.0025149700598802,110.76,-0.0093023255813953,52.03,0.0114696734059098,56.28,-0.0256232686980608,1017.03,0.052379424881779,179.45,0.0211107317628314,114.23,-0.003489487917648,108.07,-0.0001850309926914,-0.004456250741238,1.2074619531349509,1.1520124330738586,0.28,1.26,1.87,0.0
424,165.88,-0.0042021851362709,110.42,-0.0030697002527988,51.02,-0.019411877762829,54.86,-0.025230987917555,1003.8,-0.0130084658269667,174.56,-0.0272499303427137,114.2,-0.0002626280311651,107.83,-0.002220782825946,-0.0075435653986197,1.207265918657649,1.1531572079978651,0.29,1.27,1.87,0.0
425,166.9,0.0061490233904026,112.04,0.0146712552073899,52.42,0.0274402195217562,55.0,0.002551950419249,1068.96,0.0649133293484758,175.08,0.0029789184234647,114.19,-8.756567425571848e-05,108.36,0.0049151442084762,0.0056960622867684,1.20712977208412,1.1543088177124732,0.31,1.26,1.8,1.0
426,166.81,-0.0005392450569203,111.24,-0.0071403070332025,51.59,-0.015833651278138,55.21,0.0038181818181819,1051.75,-0.016099760514893,171.18,-0.0222755311857436,114.49,0.0026272002802347,108.34,-0.0001845699520117,0.000403189126037,1.2070277455493366,1.1554065424180913,0.28,1.21,1.75,1.0
427,166.22,-0.0035369582159343,109.66,-0.0142035239122617,50.51,-0.020934289591006,54.91,-0.0054337982249593,1009.01,-0.0406370335155692,165.32,-0.0342329711414886,114.67,0.0015721897108917,107.68,-0.0060919328041351,-0.0048806934522514,1.206912416184795,1.1564153253418654,0.26,1.13,1.69,0.0
428,166.63,0.0024666105161832,107.77,-0.0172350902790443,48.0,-0.0496931300732528,53.54,-0.0249499180477144,1014.97,0.0059067799129839,161.84,-0.0210500846842486,115.07,0.0034882706898053,107.28,-0.0037147102526003,-0.0043085429839139,1.2067856251488431,1.157362612811277,0.27,1.21,1.76,0.0
429,165.24,-0.0083418352037447,108.13,0.0033404472487705,48.29,0.0060416666666667,53.07,-0.0087784833769144,1084.6,0.0686030128969328,163.76,0.0118635689569945,114.61,-0.0039975666985312,107.29,9.321401938855443e-05,-0.0018852616971108,1.2066302719387998,1.1582909572935334,0.25,1.15,1.77,0.0
430,166.16,0.0055676591624302,104.98,-0.0291316008508276,47.04,-0.0258852764547525,52.3,-0.0145091388731863,1095.0,0.0095887884934537,164.77,0.0061675622862726,114.63,0.0001745048425092,106.55,-0.0068971945195266,-0.0026465225434362,1.20644133167583,1.15917861008921,0.24,1.14,1.78,0.0
431,165.5,-0.0039720751083293,106.74,0.0167650981139264,47.91,0.0184948979591836,52.45,0.0028680688336522,1144.76,0.0454429223744292,165.3,0.0032166049644959,114.77,0.0012213207711768,106.83,0.0026278742374472,0.0025806010734315,1.2062976926055131,1.1600974936700128,0.21,1.18,1.87,1.0
432,166.62,0.0067673716012084,108.8,0.0192992317781526,50.17,0.047171780421624,54.58,0.040610104861773,1136.99,-0.0067874488975855,160.24,-0.0306110102843315,114.58,-0.001655484882809,107.31,0.0044931199101376,0.0095788299508275,1.2062177492297623,1.1610800876944014,0.2,1.16,1.83,1.0
433,166.85,0.0013803865082222,108.0,-0.0073529411764705,49.63,-0.0107634044249551,53.73,-0.0155734701355808,1081.92,-0.0484349026816418,156.81,-0.0214053919121318,114.52,-0.0005236515971374,106.66,-0.0060572174075109,-0.0065485172188636,1.2059671793656956,1.1619684228118503,0.24,1.34,1.96,0.0
434,167.12,0.0016182199580461,111.09,0.0286111111111111,55.88,0.1259318960306266,55.43,0.031639679880886,1116.0,0.0314995563442768,161.94,0.0327147503347999,113.71,-0.007073000349284,107.48,0.0076879804987812,0.0080953659947255,1.20595075659485,1.1629162742302834,0.21,1.33,2.02,1.0
435,167.28,0.0009573958831976,109.76,-0.011972274732199,56.2,0.0057265569076592,55.88,0.0081183474652715,1109.03,-0.0062455197132617,161.41,-0.0032728170927504,113.45,-0.0022865183361181,107.53,0.000465202828433,0.0008969927861987,1.2060303537470936,1.163773792922064,0.2,1.33,1.98,1.0
436,168.74,0.008727881396461,108.88,-0.0080174927113703,54.45,-0.0311387900355871,55.47,-0.0073371510379385,1156.87,0.0431367952174421,161.02,-0.0024162071742765,113.9,0.0039665050683119,107.68,0.0013949595461733,0.0037189175371228,1.2061211170999324,1.1646698464912455,0.18,1.22,1.91,1.0
437,172.61,0.0229346924262179,109.42,0.0049595885378399,53.78,-0.0123048668503213,55.13,-0.0061294393365782,1137.06,-0.0171237909185992,160.55,-0.0029188920630977,114.45,0.0048287971905178,108.08,0.0037147102526002,0.0055287881758241,1.206281057675568,1.165622013348433,0.18,1.22,1.97,1.0
438,173.94,0.0077052314466137,110.07,0.0059404130871869,55.55,0.0329118631461509,55.41,0.0050789044077632,1096.38,-0.0357764761753995,157.87,-0.016692619121769,114.23,-0.0019222367846221,108.16,0.0007401924500369,0.0006894024628499,1.2065152002239763,1.166570681325569,0.18,1.24,2.0,1.0
439,174.5,0.0032195009773485,110.05,-0.0001817025529208,55.0,-0.0099009900990097,55.91,0.0090236419418876,1089.01,-0.0067221218920447,153.49,-0.0277443466143029,114.13,-0.0008754267705507,108.28,0.0011094674556213,0.0018510858602805,1.206751022615019,1.1675930051538903,0.17,1.27,2.02,1.0
440,172.92,-0.009054441260745,109.71,-0.0030895047705589,56.2,0.0218181818181819,56.22,0.0055446252906456,1054.73,-0.0314781315139438,151.0,-0.0162225552153235,113.86,-0.0023657232979934,108.44,0.0014776505356481,-0.0029255863286035,1.2070668826753927,1.1685770873519967,0.18,1.26,2.01,0.0
441,174.18,0.0072866065232477,110.44,0.0066539057515266,56.07,-0.0023131672597864,56.62,0.007114905727499,1013.39,-0.0391948650365496,150.0,-0.0066225165562914,113.9,0.0003513086246267,108.41,-0.000276650682405,0.0014864504940791,1.2075584387822118,1.1695642183938255,0.17,1.24,1.95,1.0
442,174.45,0.0015501205649326,109.67,-0.0069721115537848,55.98,-0.0016051364365972,56.61,-0.0001766160367361,1033.42,0.019765342069687,149.99,-6.666666666665932e-05,114.32,0.0036874451273045,108.54,0.0011991513697999,0.0024779363246055,1.207913554601135,1.1705486668460612,0.17,1.23,1.92,1.0
443,174.12,-0.0018916595012896,109.75,0.0007294611106045,56.22,0.0042872454448017,56.74,0.0022964140611199,1063.51,0.0291169127750574,147.87,-0.0141342756183745,114.34,0.0001749475157453,108.54,0.0,0.0010983423411136,1.2081472357108085,1.171505948073067,0.14,1.08,1.83,1.0
444,173.15,-0.0055708706639099,109.57,-0.0016400911161731,56.32,0.0017787264318747,56.72,-0.0003524850193867,1067.95,0.0041748549614013,147.92,0.0003381348481772,114.55,0.001836627601889,108.71,0.0015662428597751,-0.0003054519476375,1.2083425847553362,1.172428718144073,0.16,1.13,1.89,0.0
445,171.29,-0.0107421311002021,110.08,0.0046545587295792,57.97,0.029296875,56.49,-0.004055007052186,1023.5,-0.0416217987733508,150.81,0.0195375878853434,115.33,0.0068092536010475,109.27,0.0051513200257566,-0.0015871694401953,1.208459637172394,1.1733206685659232,0.14,1.04,1.87,0.0
446,170.45,-0.004903964037597,109.89,-0.0017260174418604,57.09,-0.0151802656546489,56.33,-0.0028323597096832,1162.94,0.1362383976551051,150.44,-0.0024534182083416,115.01,-0.0027746466660885,109.19,-0.0007321314175894,0.002888831426774,1.2085720179017592,1.1741605016278291,0.14,1.1,1.96,1.0
447,169.84,-0.0035787621003225,109.98,0.0008190008190007,56.55,-0.0094587493431425,56.84,0.0090537901650986,1222.09,0.0508624692589469,151.28,0.0055836213772932,115.22,0.0018259281801582,109.3,0.0010074182617456,0.0039556971895898,1.208735234276076,1.17461519538743,0.17,1.19,2.0,1.0
448,167.65,-0.0128944889307583,109.42,-0.0050918348790689,54.92,-0.0288240495137046,56.6,-0.0042223786066151,1229.91,0.006398874060012,150.96,-0.0021152829190903,114.77,-0.0039055719493144,108.81,-0.0044830741079596,-0.0057201391051725,1.208821518684317,1.175038223094797,0.15,1.15,1.96,0.0
449,165.77,-0.011213838353713,110.47,0.0095960519100712,55.34,0.0076474872541878,56.29,-0.0054770318021202,1213.86,-0.0130497353464889,151.49,0.0035108638049814,114.39,-0.0033109697656181,108.55,-0.002389486260454,-0.0056271626087625,1.2086258769125464,1.1754437737171204,0.15,1.2,1.98,0.0
450,167.16,0.0083851119020328,110.1,-0.0033493256087625,57.53,0.0395735453559811,56.1,-0.0033753775093267,1172.0,-0.0344850312227109,150.02,-0.0097036107993926,114.62,0.002010665267943,108.29,-0.0023952095808382,-0.0001718374081886,1.2084210453292423,1.175793707092866,0.15,1.18,1.93,0.0
451,167.52,0.0021536252692031,109.58,-0.0047229791099,57.53,0.0,56.17,0.0012477718360071,1208.59,0.0312201365187712,148.96,-0.0070657245700573,114.39,-0.002006630605479,108.11,-0.0016622033428757,0.000971933126475,1.2081690991014715,1.176108115036566,0.15,1.18,1.96,1.0
452,166.65,-0.0051934097421203,109.04,-0.0049279065522904,57.15,-0.0066052494350773,56.37,0.0035606195478012,1114.0,-0.078264754796912,149.8,0.0056390977443609,114.64,0.0021855057260249,108.62,0.0047174174451947,-0.0020494203785836,1.2079375896897633,1.1764164071008627,0.12,1.16,1.95,0.0
453,168.08,0.0085808580858086,110.28,0.0113719735876742,57.4,0.0043744531933507,56.04,-0.0058541777541245,1077.04,-0.0331777378815081,152.57,0.0184913217623496,114.67,0.000261688764829,108.82,0.0018412815319461,0.0001749684325981,1.2078285763332035,1.1766905490641453,0.14,1.2,2.05,1.0
454,168.12,0.0002379819133744,108.76,-0.0137830975698222,56.9,-0.0087108013937282,55.52,-0.0092790863668806,1037.86,-0.0363774790165639,148.85,-0.0243822507701383,114.76,0.0007848609052063,108.56,-0.0023892666789192,-0.0039740177705954,1.2076712907688123,1.1769385675796973,0.14,1.19,2.09,0.0
455,167.68,-0.0026171782060432,109.69,0.0085509378447958,58.45,0.0272407732864674,54.47,-0.0189121037463977,1018.43,-0.018721214807392,149.32,0.0031575411488076,114.38,-0.0033112582781458,108.68,0.001105379513633,-0.0059094045100651,1.2073134771714484,1.1771559305176904,0.13,1.22,2.08,0.0
456,168.93,0.0074546755725191,109.39,-0.002734980399307,57.83,-0.0106073567151412,54.23,-0.0044060950982192,1024.86,0.0063136396217706,148.64,-0.004553978033753,114.17,-0.0018359853121174,108.65,-0.000276039749724,0.0003828084776479,1.2068352653660377,1.1774275816385669,0.12,1.23,2.13,1.0
457,167.77,-0.0068667495412301,109.04,-0.0031995612030349,58.03,0.0034584125886218,54.45,0.0040567951318459,909.68,-0.112386082001444,148.69,0.0003363832077503,114.06,-0.0009634755189629,108.48,-0.0015646571560055,-0.0060277504161819,1.206105818982284,1.1776300621218647,0.1,1.16,2.12,0.0
458,166.75,-0.0060797520414854,108.53,-0.0046771826852531,57.41,-0.0106841288988455,54.35,-0.0018365472910927,894.0,-0.017236830533814,149.48,0.0053130674557804,113.84,-0.0019288093985621,108.72,0.002212389380531,-0.0025904859629137,1.2053792110003692,1.1778575724678038,0.11,1.17,2.09,0.0
459,166.9,0.0008995502248876,108.38,-0.001382106330047,58.12,0.0123671834175231,54.63,0.0051517939282428,865.8,-0.0315436241610739,149.26,-0.0014717687985014,114.08,0.0021082220660575,109.01,0.0026674025018396,0.0011041664481344,1.2046716247803697,1.1780786536249648,0.11,1.16,2.01,1.0
460,165.45,-0.0086878370281606,106.7,-0.0155010149474071,57.42,-0.0120440467997245,54.15,-0.0087863811092806,864.27,-0.0017671517671516,148.76,-0.0033498593059091,114.16,0.0007012622720896,108.93,-0.0007338776259058,-0.0039083455700331,1.203930503323059,1.1782915029063812,0.12,1.13,2.05,0.0
461,164.92,-0.0032033847083711,106.65,-0.000468603561387,56.96,-0.0080111459421804,53.94,-0.0038781163434903,870.11,0.0067571476506185,146.55,-0.0148561441247645,114.49,0.0028906797477223,108.85,-0.0007344165978152,-0.0007129638304407,1.2031952729768856,1.178438510517792,0.1,1.05,2.02,0.0
462,165.33,0.0024860538442883,106.38,-0.0025316455696203,57.15,0.0033356741573034,54.48,0.0100111234705226,843.03,-0.0311225017526519,144.84,-0.0116683725690891,114.57,0.0006987509826186,108.9,0.0004593477262289,0.0014458855604208,1.2024655488636409,1.1786189623840255,0.11,1.09,2.05,1.0
463,168.0,0.016149519143531,106.46,0.0007520210565896,56.81,-0.005949256342957,54.61,0.0023861967694567,818.32,-0.0293109379262895,143.76,-0.0074565037282519,114.85,0.0024439207471413,109.12,0.002020202020202,0.0040372657436887,1.2018147291897163,1.1788575869395237,0.1,1.08,2.1,1.0
464,167.59,-0.0024404761904761,105.18,-0.0120232951343226,56.16,-0.011441647597254,54.24,-0.006775315876213,811.08,-0.0088473946622348,140.91,-0.0198247078464106,114.63,-0.001915542011319,108.52,-0.0054985337243402,-0.0043233869509036,1.2011510074840308,1.1790243502555726,0.09,1.05,2.16,0.0
465,164.66,-0.0174831433856436,104.42,-0.0072257083095645,56.11,-0.0008903133903133,54.23,-0.0001843657817109,805.72,-0.0066084726537456,141.51,0.0042580370449223,114.37,-0.0022681671464711,108.27,-0.0023037228160707,-0.0054658540105994,1.2004351357321523,1.1791714425518898,0.1,1.02,2.13,0.0
466,163.92,-0.0044941090732418,103.07,-0.0129285577475579,56.18,0.0012475494564248,54.23,0.0,791.94,-0.0171027155835773,142.81,0.009186629920147,113.95,-0.0036722916848823,108.07,-0.0018472337674333,-0.0031723438258276,1.1998284197992657,1.17932439467149,0.1,0.99,2.08,0.0
467,164.23,0.0018911664226453,102.81,-0.0025225574852041,55.47,-0.0126379494482021,54.12,-0.0020283975659228,785.49,-0.0081445564057883,142.9,0.0006302079686297,114.13,0.001579640193067,108.45,0.0035162394744148,0.0008642881582927,1.199325624367041,1.1795484662299014,0.09,0.98,2.1,1.0
468,164.16,-0.0004262315045971,103.79,0.0095321466783386,55.36,-0.0019830539030106,53.88,-0.0044345898004433,793.61,0.0103374963398643,143.29,0.0027291812456262,114.38,0.0021904845351792,108.64,0.0017519594283079,0.0005361523245265,1.1987398040730612,1.1798191105556357,0.09,0.95,2.05,1.0
469,165.03,0.0052997076023391,103.51,-0.0026977550823779,54.16,-0.0216763005780347,53.71,-0.0031551596139569,782.75,-0.0136843033731933,142.0,-0.0090027217530881,114.7,0.0027976919041792,108.68,0.0003681885125184,0.0007989917905866,1.1980760355937552,1.1800939023238315,0.09,0.93,2.04,1.0
470,164.59,-0.00266618190632,102.53,-0.0094676842817119,55.63,0.027141802067947,53.08,-0.0117296592813256,780.59,-0.0027595017566272,141.11,-0.0062676056338026,114.65,-0.0004359197907585,108.74,0.0005520794994477,-0.0032462672165624,1.1973822628929551,1.180346310707498,0.09,0.98,2.08,0.0
471,165.36,0.0046782915122425,103.24,0.00692480249683,54.49,-0.0204925399964048,52.99,-0.0016955538809343,781.53,0.0012042173227941,139.14,-0.0139607398483454,114.92,0.0023549934583515,108.83,0.0008276623137759,0.0015004053626227,1.1968087712011206,1.1806266974096382,0.09,1.01,2.09,1.0
472,164.59,-0.0046565070149976,103.22,-0.0001937233630375,53.26,-0.0225729491649844,53.02,0.0005661445555764,775.22,-0.0080739063119776,142.65,0.0252263906856404,115.0,0.0006961364427426,109.2,0.0033997978498576,-6.0859961101124814e-05,1.196150795301902,1.180972237168404,0.09,1.02,2.07,0.0
473,164.22,-0.0022480102071814,101.78,-0.0139507847316411,52.56,-0.0131430717236199,52.47,-0.0103734439834025,775.48,0.000335388663863,141.5,-0.008061689449702,114.83,-0.0014782608695652,109.36,0.0014652014652014,-0.0029519379079408,1.1955310537989872,1.1812767812211369,0.09,0.98,1.99,0.0
