,GLD,GLD % Change,VNQ,VNQ % Change,USO,USO % Change,KO,KO % Change,TSLA,TSLA % Change,AAPL,AAPL % Change,AGG,AGG % Change,JNK,JNK % Change,50 MA,200 MA,Max Sharpe % Change By Weights,1 YR,5 YR,30 YR,Signal
1007,141.11,-0.0077350397299768,91.84,0.0071279745586139,11.66,0.0025795356835769,54.69,0.015033407572383,226.83,0.0042946958292746,210.35,-4.7537554668242166e-05,113.37,-0.0027269528501056,107.84,-0.0004634349800722,0.0016449822641427,1.7398930330664877,2.022825935227812,1.78,1.57,2.26,1.0
1008,142.78,0.0118347388562114,91.16,-0.007404181184669,11.4,-0.0222984562607203,54.41,-0.0051197659535564,219.94,-0.0303751708327822,206.5,-0.0183028286189683,113.67,0.0026462026991267,107.48,-0.0033382789317507,-0.0096447902961277,1.735815358918519,2.0195682523413345,1.79,1.54,2.25,0.0
1009,143.7,0.0064434794789185,90.25,-0.0099824484422992,11.35,-0.0043859649122807,53.87,-0.0099246462047417,215.64,-0.0195507865781577,201.74,-0.023050847457627,113.76,0.0007917656373712,107.14,-0.0031633792333457,-0.0093770903930616,1.7313369881644514,2.016236394477465,1.75,1.52,2.22,0.0
1010,142.75,-0.0066109951287403,89.36,-0.0098614958448753,11.44,0.0079295154185021,52.99,-0.0163356227956189,219.62,0.0184566870710443,202.75,0.0050064439377415,113.24,-0.0045710267229255,106.76,-0.0035467612469665,0.0007202009739323,1.727650104553963,2.012870761895296,1.8,1.53,2.25,1.0
1011,141.78,-0.0067950963222416,90.74,0.0154431512981199,11.87,0.0375874125874124,53.5,0.0096244574448007,235.0,0.0700300519078407,200.48,-0.0111960542540074,112.89,-0.0030907806428823,107.69,0.008711127763207,0.0158429164977362,1.725848508764517,2.009889888996197,1.78,1.55,2.3,1.0
1012,142.615,0.005889406122161,90.65,-0.0009918448313862,11.365,-0.0425442291491153,53.14,-0.0067289719626167,229.01,-0.0254893617021276,200.48,0.0,113.065,0.0015501815927008,107.315,-0.0034822174760887,-0.0079983976259208,1.7240152236410875,2.006958510556703,1.85,1.66,2.39,0.0
1013,141.26,-0.0095011043719105,90.85,0.0022062879205735,11.28,-0.0074791025076991,53.42,0.0052691004892735,235.01,0.0261997292694642,200.99,0.0025438946528333,112.64,-0.0037588997479325,107.6,0.002655733122117,0.0042654301092171,1.7223861591607978,2.0040429334584657,1.88,1.68,2.44,1.0
1014,141.73,0.0033271980744726,90.96,0.0012107870115574,10.96,-0.0283687943262409,53.69,0.005054286783976,238.3,0.013999404280669,203.43,0.0121399074580825,112.79,0.0013316761363637,107.71,0.0010223048327138,0.0056821881210807,1.7208436920847645,2.0012058672304875,2.0,1.84,2.53,1.0
1015,141.02,-0.0050095251534606,89.39,-0.0172603342128407,10.84,-0.010948905109489,53.18,-0.0094989756006704,233.42,-0.0204783885858163,199.04,-0.0215799046355011,112.68,-0.0009752637645181,107.42,-0.0026924148175656,-0.0126520465530151,1.718841426261446,1.998259962254174,1.97,1.84,2.58,0.0
1016,138.91,-0.0149624166784854,88.46,-0.0104038483051795,11.14,0.0276752767527674,52.27,-0.0171116961263632,230.75,-0.0114386085168365,197.0,-0.010249196141479,112.74,0.0005324813631522,107.37,-0.0004654626698938,-0.0096705159017369,1.7166847771630902,1.9951968306452792,1.98,1.84,2.59,0.0
1017,137.79,-0.0080627744582824,87.56,-0.0101740899841735,11.37,0.0206463195691202,51.65,-0.0118614884254831,228.32,-0.010530877573131,193.34,-0.0185786802030456,112.44,-0.0026609898882383,106.71,-0.0061469684269349,-0.0091645995436058,1.7143209297726616,1.9920384250722636,2.0,1.85,2.59,0.0
1018,135.95,-0.0133536541113288,89.32,0.0201005025125626,11.48,0.009674582233949,52.33,0.0131655372700871,234.34,0.0263665031534687,204.02,0.0552394745008792,111.95,-0.0043578797580932,107.89,0.0110580076843782,0.0161914216819138,1.712433808700554,1.9891738600831317,1.99,1.85,2.6,1.0
1019,136.39,0.0032364840014711,88.89,-0.0048141513658753,11.31,-0.014808362369338,52.03,-0.0057328492260653,233.85,-0.0020909789195187,208.43,0.0216155278894225,111.9095,-0.0003617686467173,108.1,0.0019464269163036,0.0026286642288409,1.7109027719099712,1.986312145374317,1.98,1.82,2.58,1.0
1020,133.21,-0.0233154923381477,88.9,0.0001124985937677,12.04,0.0645446507515472,52.63,0.0115318085719777,241.61,0.0331836647423562,213.04,0.0221177373698602,111.3,-0.005446365143263,108.59,0.0045328399629973,0.0116271105345921,1.7099861609031413,1.9837540853857736,1.97,1.83,2.61,1.0
1021,134.98,0.013287290743938,89.24,0.0038245219347581,12.08,0.0033222591362127,53.72,0.0207106213186394,242.26,0.0026902859980959,208.78,-0.0199962448366503,111.25,-0.0004492362982928,108.78,0.0017497007090891,0.0038172611136664,1.709229768434554,1.9812270936804783,1.95,1.8,2.58,1.0
1022,134.53,-0.0033338272336641,88.53,-0.0079560735096368,11.82,-0.0215231788079469,53.99,0.0050260610573342,235.77,-0.0267893998183769,209.68,0.0043107577354153,111.26,8.988764044959296e-05,108.76,-0.0001838573267144,-0.0065291945985274,1.7085302989388946,1.978740127904036,1.94,1.8,2.57,0.0
1023,133.64,-0.0066156247677099,88.29,-0.0027109454422229,11.65,-0.0143824027072757,54.17,0.003333950731617,228.04,-0.0327861899308649,207.74,-0.0092521938191529,111.2295,-0.0002741326622326,108.9,0.0012872379551305,-0.0112552228579361,1.7074578555870863,1.976048333333242,1.9,1.78,2.56,0.0
1024,133.42,-0.0016462137084705,87.89,-0.0045305244082003,11.6,-0.0042918454935623,53.07,-0.0203064426804504,228.82,0.0034204525521839,207.02,-0.0034658708000384,111.19,-0.0003551216179161,108.66,-0.0022038567493113,-0.0042061504716763,1.706296098191786,1.9732602648583488,1.95,1.83,2.57,0.0
1025,134.37,0.0071203717583572,88.41,0.0059164865172374,11.59,-0.0008620689655172,53.78,0.0133785566233277,264.88,0.1575911196573727,208.67,0.0079702444208287,111.36,0.0015289144707257,108.74,0.0007362414872078,0.0416687674923431,1.7067601665591488,1.970776643062368,2.0,1.88,2.63,1.0
1026,133.69,-0.0050606534196622,88.34,-0.0007917656373712,11.81,0.0189818809318378,54.33,0.0102268501301598,260.17,-0.0177816369676834,208.84,0.0008146834715101,111.2,-0.0014367816091953,108.67,-0.0006437373551589,-0.0023091544204324,1.706988014615262,1.9685188828269773,1.95,1.84,2.61,0.0
1027,134.45,0.0056847931782482,87.35,-0.0112067013810279,11.68,-0.0110076206604573,51.22,-0.0572427756304068,255.68,-0.0172579467271399,207.22,-0.0077571346485347,111.31,0.0009892086330935,108.47,-0.0018404343425048,-0.0147640897998658,1.706369474584568,1.9661724770303732,1.96,1.86,2.64,0.0
1028,134.47,0.0001487541837115,87.43,0.0009158557527191,11.67,-0.0008561643835616,51.39,0.0033190160093714,258.18,0.0097778473091363,202.59,-0.0223434031464143,111.17,-0.0012577486299524,108.11,-0.0033188900156725,-0.0017133925405904,1.7058656840489073,1.9637862764766345,1.97,1.88,2.65,0.0
1029,136.48,0.0149475719491336,88.88,0.0165846963284912,11.56,-0.0094258783204798,52.03,0.0124537847830317,253.54,-0.0179719575489968,205.66,0.0151537588232391,111.3,0.0011693802284789,108.32,0.0019424660068447,0.004400101640557,1.7054474140977638,1.96157459135941,1.93,1.82,2.57,1.0
1030,134.58,-0.0139214536928485,88.88,0.0,11.75,0.0164359861591694,52.18,0.0028829521429944,254.86,0.0052062790881124,203.35,-0.0112321307011572,111.12,-0.0016172506738544,108.34,0.0001846381093058,-0.0031197523201013,1.704798564931132,1.95958107175994,2.0,1.88,2.54,0.0
1031,132.4,-0.0161985436171794,89.18,0.0033753375337535,12.07,0.0272340425531916,52.14,-0.0007665772326561,252.38,-0.0097308326139842,204.5,0.0056552741578559,110.83,-0.0026097912167026,108.38,0.0003692080487354,-0.0038144686061286,1.7044647660568424,1.9572301069176816,1.99,1.86,2.53,0.0
1032,133.5,0.0083081570996979,89.39,0.0023547880690737,12.3,0.0190555095277547,52.13,-0.0001917913310317,253.5,0.0044377525952927,205.21,0.0034718826405868,110.95,0.0010827393305061,108.63,0.0023066986528879,0.0049975357815382,1.7043852406385078,1.954844316538928,1.98,1.84,2.54,1.0
1033,133.53,0.0002247191011235,89.46,0.0007830853563037,12.52,0.0178861788617885,52.12,-0.0001918281220028,245.08,-0.033214990138067,203.3,-0.0093075386189757,110.79,-0.0014420910319963,108.48,-0.0013808340237502,-0.0083983900050503,1.7033715424340192,1.9531742275176471,1.91,1.74,2.47,0.0
1034,132.7,-0.0062158316483188,89.58,0.0013413816230718,12.55,0.0023961661341853,52.04,-0.0015349194167305,238.6,-0.0264403460094663,201.75,-0.0076242006886375,110.67,-0.0010831302464121,108.39,-0.0008296460176991,-0.0092801578863808,1.7021722908612529,1.951276982349597,1.91,1.75,2.51,0.0
1035,133.83,0.0085154483798042,90.76,0.0131725831658853,12.53,-0.0015936254980081,51.82,-0.0042275172943888,238.92,0.0013411567476948,203.23,0.0073358116480792,111.08,0.0037047076895273,108.6,0.0019374481040685,0.0033905520657008,1.700832779904623,1.94954889053854,1.94,1.79,2.55,1.0
1036,131.75,-0.0155421056564298,90.24,-0.0057293962097841,12.04,-0.0391061452513966,51.59,-0.0044384407564646,230.06,-0.0370835426084044,201.24,-0.0097918614377797,111.0,-0.0007202016564638,108.29,-0.0028545119705339,-0.0174994468038455,1.699036092143012,1.94777849494553,1.92,1.76,2.52,0.0
1037,131.29,-0.0034914611005693,89.94,-0.0033244680851063,11.93,-0.0091362126245846,52.0,0.0079472766039929,230.34,0.0012170738068331,200.02,-0.0060624130391572,111.03,0.0002702702702703,108.43,0.0012928248222365,-0.0009318594018431,1.697143333042642,1.945943497679259,1.93,1.76,2.52,0.0
1038,132.14,0.0064742173813694,89.62,-0.0035579275072269,11.95,0.0016764459346185,52.11,0.0021153846153845,233.1,0.0119822870539203,204.23,0.0210478952104788,111.09,0.0005403944879762,108.61,0.0016600571797471,0.0089973186205073,1.6955985037547197,1.9443656941105605,1.96,1.8,2.57,1.0
1039,133.63,0.0112759194793401,89.94,0.0035706315554562,11.77,-0.0150627615062761,52.1,-0.0001919017463059,234.9,0.0077220077220077,204.41,0.0008813592518239,111.56,0.0042308038527321,109.01,0.003682902126876,0.0041598688481315,1.6944282853558943,1.9423009591175784,1.93,1.73,2.53,1.0
1040,133.41,-0.0016463369003966,88.88,-0.0117856348676895,11.7,-0.005947323704333,51.98,-0.0023032629558542,224.55,-0.0440613026819922,202.73,-0.0082187759894329,111.38,-0.0016134815346002,108.63,-0.003485918723053,-0.0130100321695781,1.6924727789068836,1.9399341505719057,1.92,1.75,2.55,0.0
1041,130.62,-0.0209129750393523,87.36,-0.017101710171017,12.28,0.0495726495726496,51.6,-0.0073105040400153,227.17,0.0116677800044533,201.55,-0.0058205494993339,111.18,-0.0017956545160709,108.42,-0.0019331676332504,-0.0021774696320399,1.6904025601675656,1.937508799033636,1.95,1.8,2.59,0.0
1042,133.2,0.0197519522278364,87.33,-0.0003434065934065,12.03,-0.020358306188925,50.92,-0.0131782945736433,223.35,-0.0168156006514944,197.92,-0.0180104192508063,111.35,0.0015290519877675,108.94,0.0047961630695443,-0.0058862301095458,1.6887645105749431,1.935066675115512,1.91,1.74,2.53,0.0
1043,132.84,-0.0027027027027025,87.1,-0.0026336883087141,12.29,0.0216126350789691,51.08,0.0031421838177532,222.84,-0.002283411685695,199.74,0.0091956345998385,111.4,0.0004490345756624,108.87,-0.0006425555351569,0.0025200049996118,1.687291127731388,1.932597800977886,1.96,1.77,2.54,1.0
1044,132.97,0.0009786208973201,86.82,-0.0032146957520091,12.29,0.0,51.12,0.0007830853563037,219.27,-0.0160204631125471,199.8,0.0003003905076599,111.09,-0.00278276481149,108.6,-0.0024800220446404,-0.0034536388274552,1.685808319989242,1.9304646799853,2.04,1.83,2.55,0.0
1045,134.2,0.0092502068135669,88.59,0.0203870076019352,12.0,-0.0235964198535394,51.76,0.0125195618153364,219.76,0.0022346878277921,195.57,-0.0211711711711712,111.34,0.0022504275812404,108.68,0.0007366482504604,-0.0003284127071312,1.684196788840357,1.928602017843057,2.03,1.85,2.58,0.0
1046,133.94,-0.0019374068554395,89.92,0.0150129811491139,12.01,0.0008333333333332,51.92,0.0030911901081918,223.64,0.0176556243174372,198.58,0.0153909086260675,111.32,-0.0001796299622778,109.08,0.0036805299963194,0.0072080353246417,1.6829575530009548,1.92697897357338,2.0,1.85,2.59,1.0
1047,131.98,-0.0146334179483351,90.38,0.0051156583629892,11.97,-0.0033305578684429,51.55,-0.0071263482280432,221.86,-0.0079592201752816,198.78,0.0010071507704703,111.12,-0.0017966223499819,109.19,0.0010084341767508,-0.006850257772759,1.6816494058972336,1.9254232017843496,2.0,1.84,2.61,0.0
1048,131.11,-0.0065919078648277,91.46,0.011949546359814,11.85,-0.0100250626566417,51.66,0.0021338506304557,219.62,-0.0100964572252771,199.46,0.0034208672904718,111.41,0.0026097912167026,109.46,0.0024727539151936,-0.0032376517086088,1.6802171899157892,1.9238731490575929,2.02,1.88,2.62,0.0
1049,127.89,-0.0245595301655099,91.1,-0.003936146949486,11.33,-0.0438818565400843,51.12,-0.0104529616724738,226.43,0.0310081049084782,197.87,-0.0079715231124034,111.22,-0.0017054124405349,108.86,-0.0054814544125707,-0.005322524743829,1.678649891642812,1.9227178241818383,2.05,1.92,2.62,0.0
1050,127.12,-0.0060207991242473,90.57,-0.0058177826564215,11.25,-0.0070609002647837,50.64,-0.0093896713615022,224.74,-0.0074636753080422,198.45,0.0029312174660129,110.84,-0.0034166516813521,108.31,-0.0050523608304243,-0.0050233238379855,1.6772012714981983,1.921691336113142,2.03,1.91,2.62,0.0
1051,126.48,-0.0050346129641284,90.66,0.0009937065253395,10.81,-0.039111111111111,50.87,0.0045418641390204,225.03,0.0012903799946604,193.89,-0.0229780801209372,110.54,-0.0027066041140382,107.64,-0.0061859477425907,-0.0073090900917593,1.675675589965786,1.920695668256693,1.97,1.85,2.57,0.0
1052,126.56,0.0006325110689437,89.7,-0.0105890138980806,10.94,0.0120259019426456,51.31,0.0086494987222331,214.92,-0.0449273430209306,192.74,-0.0059311981020164,110.57,0.0002713949701464,107.79,0.0013935340022297,-0.0089898855563863,1.6739006643356114,1.9193015217919127,2.02,1.88,2.62,0.0
1053,126.6,0.0003160556257901,89.65,-0.0005574136008917,10.88,-0.0054844606946982,51.13,-0.0035080880919898,213.91,-0.0046994230411315,194.15,0.0073155546331846,110.6,0.000271321334901,107.88,0.0008349568605621,-0.0004812573643487,1.6724476422784065,1.917882756003282,2.04,1.86,2.63,0.0
1054,125.83,-0.00608214849921,89.27,-0.0042387060791969,10.64,-0.0220588235294117,51.64,0.0099745746137296,209.26,-0.0217381141601608,194.19,0.0002060262683492,110.36,-0.0021699819168172,107.66,-0.0020393029291805,-0.0062121184081456,1.6701201304624456,1.916470813722312,2.11,1.89,2.6,0.0
1055,125.18,-0.0051656997536357,88.98,-0.0032485717486276,11.11,0.0441729323308268,51.33,-0.0060030983733539,217.1,0.0374653541049412,194.81,0.0031927493691745,110.22,-0.001268575570859,107.92,0.002415010217351,0.0093950347877901,1.6681297245926117,1.91488585940222,2.11,1.83,2.53,1.0
1056,125.33,0.0011982744847418,88.73,-0.0028096201393571,11.11,0.0,51.38,0.0009740892265732,212.88,-0.0194380469829571,192.58,-0.0114470509727425,110.24,0.0001814552712755,107.75,-0.0015752409191994,-0.0062060981448563,1.6658304511012207,1.913404629283956,2.21,1.93,2.58,0.0
1057,126.59,0.0100534588685869,89.02,0.0032683421616137,11.23,0.0108010801080109,51.49,0.0021409108602568,204.5,-0.0393649004133783,190.15,-0.0126181327240627,110.53,0.0026306240928883,107.61,-0.0012993039443155,-0.0076722495765612,1.663232085730944,1.912065281485138,2.29,2.03,2.65,0.0
1058,125.88,-0.0056086578718699,88.72,-0.0033700292069197,11.06,-0.0151380231522707,51.4,-0.0017479122159643,205.95,0.0070904645476772,185.22,-0.0259268998159348,110.22,-0.0028046684158147,107.26,-0.0032524858284544,-0.0063766192597689,1.6607615709863952,1.9113372355015483,2.3,2.05,2.69,0.0
1059,125.47,-0.0032570702256116,88.59,-0.0014652840396753,10.77,-0.0262206148282098,50.78,-0.0120622568093384,196.59,-0.0454479242534595,182.54,-0.0144692797754022,110.24,0.0001814552712755,106.99,-0.0025172478090621,-0.0177285579600775,1.6580532285425422,1.910533226242808,2.31,2.06,2.7,0.0
1060,125.15,-0.0025504104566828,86.71,-0.0212213568122814,11.16,0.0362116991643455,50.0,-0.0153603781016148,193.6,-0.0152093188870238,179.64,-0.0158869288922975,110.3,0.000544267053701,106.72,-0.00252360033648,-0.0077570008025765,1.6550827089630906,1.9094083451407189,2.33,2.12,2.75,0.0
1061,125.11,-0.0003196164602478,87.1,0.0044977511244377,10.99,-0.0152329749103942,49.98,-0.0004,178.97,-0.0755681818181818,173.3,-0.0352928078378979,110.4,0.00090661831369,105.76,-0.0089955022488754,-0.025154231249441,1.6508163911271774,1.9083124132960612,2.32,2.11,2.75,0.0
1062,123.33,-0.0142274798177604,86.89,-0.0024110218140067,11.1,0.0100090991810737,49.13,-0.0170068027210883,185.16,0.0345868022573616,175.07,0.0102135025966529,110.4,0.0,106.15,0.0036875945537064,0.0039486365882661,1.64693893948223,1.906573192102072,2.37,2.19,2.82,1.0
1063,121.69,-0.0132976566934241,86.39,-0.00575440211762,11.76,0.0594594594594595,49.25,0.0024424994911458,188.22,0.0165262475696694,178.3,0.0184497629519622,109.89,-0.0046195652173913,106.92,0.0072538860103625,0.0077488322498287,1.6431487896811532,1.9050174753681468,2.36,2.23,2.84,1.0
1064,120.87,-0.006738433725039,86.03,-0.0041671489755759,12.24,0.0408163265306122,48.61,-0.012994923857868,189.86,0.0087132079481457,177.38,-0.0051598429613012,109.6,-0.0026390026390027,106.72,-0.0018705574261129,-0.0007486641373794,1.6391439131873398,1.9024253360432288,2.34,2.21,2.83,0.0
1065,120.83,-0.0003309340613882,87.19,0.0134836684877368,12.23,-0.0008169934640522,49.1,0.0100802304052665,188.7,-0.0061097650900664,178.23,0.0047919720374336,109.58,-0.0001824817518247,107.02,0.0028110944527734,0.0012356593860043,1.6356065972163227,1.899952520611744,2.33,2.17,2.82,1.0
1066,121.3,0.0038897624762062,88.06,0.0099782085101503,12.23,0.0,49.61,0.010386965376782,190.63,0.0102278749337574,178.97,0.0041519385064243,109.41,-0.001551377988684,107.06,0.000373761913661,0.0058528237437413,1.6325700549291435,1.896708734023308,2.33,2.18,2.84,1.0
1067,121.17,-0.0010717230008243,87.79,-0.0030660913013853,12.09,-0.0114472608340148,49.85,0.0048377343277565,195.49,0.0254944132612915,179.66,0.0038553947588981,109.37,-0.0003655972945799,107.2,0.0013076779376051,0.0064087193139282,1.6300321490340408,1.8932864586188056,2.3,2.15,2.82,1.0
1068,120.24,-0.0076751671205744,87.59,-0.0022781637999772,12.74,0.053763440860215,49.65,-0.004012036108325,192.73,-0.0141183692260474,182.78,0.0173661360347323,109.05,-0.0029258480387676,107.69,0.0045708955223879,0.000626229475163,1.6269795731188672,1.890208418124058,2.32,2.2,2.86,1.0
1069,120.36,0.0009980039920161,87.34,-0.0028542071012672,13.13,0.0306122448979593,48.6,-0.0211480362537763,205.08,0.0640792818969544,186.6,0.0208994419520733,108.87,-0.0016506189821182,107.6,-0.0008357321942613,0.0169424959762827,1.62435475026384,1.886368244248932,2.32,2.18,2.83,1.0
1070,120.64,0.0023263542705218,86.59,-0.0085871307533775,13.15,0.0015232292460014,48.85,0.0051440329218106,205.36,0.0013653208503998,183.09,-0.0188102893890674,108.88,9.185266832001382e-05,107.33,-0.0025092936802973,-0.0018421705464627,1.6212823954269635,1.8822847880540732,2.36,2.26,2.89,0.0
1071,120.64,0.0,87.86,0.0146668206490356,13.08,-0.0053231939163498,49.2,0.0071647901740021,211.03,0.0276100506427736,189.0,0.0322792069474029,109.03,0.0013776634827333,107.4,0.0006521941675208,0.0137501836997621,1.6185052722782376,1.8781023230936853,2.36,2.25,2.87,1.0
1072,121.51,0.0072115384615385,88.1,0.0027316184839516,13.14,0.0045871559633028,49.58,0.0077235772357722,228.33,0.0819788655641378,190.08,0.0057142857142857,109.0,-0.000275153627442,107.43,0.0002793296089385,0.0232103563157279,1.6166779676127156,1.8743281801065423,2.37,2.28,2.89,1.0
1073,122.39,0.0072422022878775,87.59,-0.0057888762769578,12.97,-0.0129375951293759,49.18,-0.008067769261799,231.95,0.0158542460473873,190.92,0.0044191919191918,109.13,0.0011926605504586,107.14,-0.0026994321884018,0.0041459850865939,1.6153649203439024,1.8706166209557984,2.37,2.25,2.86,1.0
1074,122.46,0.0005719421521366,87.09,-0.0057084142025345,12.87,-0.0077101002313031,48.69,-0.0099633997559983,232.31,0.0015520586333261,188.66,-0.011837418814163,108.94,-0.0017410427929991,107.06,-0.0007466865783087,-0.0042313991852976,1.6140565832382645,1.8674801501795923,2.39,2.3,2.91,0.0
1075,122.67,0.0017148456638902,86.78,-0.003559536112068,12.68,-0.0147630147630146,48.05,-0.0131443828301499,227.01,-0.0228143429038785,185.72,-0.0155835895261317,108.85,-0.000826142830916,106.83,-0.0021483280403512,-0.0111398145283996,1.6110011075378674,1.864035257925257,2.41,2.33,2.93,0.0
1076,121.43,-0.0101084209668215,86.86,0.0009218713989398,12.84,0.0126182965299683,48.19,0.0029136316337148,239.52,0.0551077045064094,197.18,0.061705793667887,108.67,-0.0016536518144234,107.75,0.008611813161097,0.0233418480030347,1.608765695098769,1.860109996694293,2.41,2.34,2.94,1.0
1077,121.2,-0.0018940953635839,85.94,-0.0105917568501036,12.81,-0.0023364485981307,47.4,-0.0163934426229508,241.98,0.0102705410821641,200.72,0.0179531392636169,108.65,-0.0001840434342504,107.5,-0.0023201856148491,0.0023123806339831,1.607117158169699,1.8561545577298029,2.39,2.31,2.92,1.0
1078,120.91,-0.0023927392739274,85.72,-0.0025599255294391,12.89,0.0062451209992193,47.85,0.009493670886076,244.84,0.0118191586081495,202.9,0.0108609007572737,108.59,-0.0005522319374137,107.69,0.0017674418604651,0.0062358367861319,1.605729873595681,1.8519401629642107,2.39,2.28,2.93,1.0
1079,121.21,0.0024811843519974,85.81,0.0010499300046664,12.73,-0.0124127230411171,48.0,0.0031347962382444,247.06,0.0090671458911941,202.86,-0.0001971414489896,108.61,0.0001841790220094,107.69,0.0,0.002456617828954,1.6042729085866745,1.8473426130106887,2.42,2.32,2.96,1.0
1080,120.81,-0.0033000577510106,87.39,0.0184127724041487,13.07,0.0267085624509033,48.47,0.0097916666666666,255.34,0.033514126123209,208.48,0.0277038351572511,108.48,-0.0011969431912346,108.3,0.0056644070944378,0.0155957389910236,1.6034342237406645,1.8428761192909604,2.41,2.29,2.92,1.0
1081,120.65,-0.0013243936760202,87.67,0.0032040279208147,12.87,-0.0153022188217292,48.72,0.0051578295853105,255.03,-0.0012140675178193,211.75,0.015684957789716,108.34,-0.0012905604719763,102.12852349676226,0.0,0.0023613213323,1.6028044184266363,1.838365870741897,2.42,2.33,2.94,1.0
1082,119.94,-0.0058847907169499,86.93,-0.0084407436979582,12.82,-0.0038850038850037,48.39,-0.0067733990147782,244.1,-0.0428577030153315,209.15,-0.0122786304604486,108.16,-0.0016614362193096,102.12852349676226,0.0,-0.0152409322698316,1.601495845917694,1.833996388193018,2.42,2.32,2.94,0.0
1083,120.4,0.0038352509588128,86.84,-0.0010353157713103,13.22,0.0312012480499219,48.59,0.0041330853482124,234.01,-0.0413355182302335,210.52,0.0065503227348793,108.4,0.0022189349112426,102.12852349676226,0.0,-0.0043445270199682,1.6003315306532335,1.8297644900868717,2.43,2.36,2.98,0.0
1084,121.2,0.0066445182724252,86.8,-0.0004606172270843,13.29,0.0052950075642963,49.06,0.0096727721753446,238.69,0.0199991453356693,200.67,-0.04678890366711,108.59,0.0017527675276751,102.12852349676226,0.0,-0.0008357361970405,1.599454417636833,1.8255467990304397,2.46,2.39,2.99,0.0
1085,120.83,-0.003052805280528,85.94,-0.0099078341013825,13.23,-0.0045146726862301,48.42,-0.0130452507134121,241.47,0.0116469060287403,204.61,0.019634225345094,108.52,-0.0006446265770329,102.12852349676226,0.0,0.0030926070173936,1.5985645867332865,1.821493583748865,2.44,2.38,2.96,1.0
1086,121.37,0.0044690888024496,86.84,0.0104724226204329,13.09,-0.0105820105820105,48.26,-0.003304419661297,235.14,-0.0262144365759722,204.3,-0.0015150774644445,108.71,0.0017508293402137,102.12852349676226,0.0,-0.0061958889083204,1.598061141991871,1.817431457450395,2.44,2.4,2.99,0.0
1087,120.57,-0.0065914146823763,86.09,-0.0086365730078304,13.53,0.0336134453781511,47.84,-0.008702859510982,247.63,0.0531172918261462,205.28,0.0047968673519334,108.49,-0.0020237328672615,102.12852349676226,0.0,0.0117106848528277,1.5979703369323457,1.8134497860369252,2.45,2.41,2.99,1.0
1088,120.47,-0.0008293937131955,86.3,0.0024393077012427,13.68,0.0110864745011087,47.98,0.0029264214046822,258.66,0.0445422606307799,207.16,0.0091582229150428,108.5,9.217439395348136e-05,102.12852349676226,0.0,0.0129451209281016,1.5980089278274214,1.8096882112090331,2.43,2.37,2.96,1.0
1089,120.12,-0.0029052876234746,85.6,-0.0081112398609501,13.79,0.0080409356725146,48.21,0.0047936640266779,263.9,0.0202582540787132,207.48,0.0015446997489863,108.25,-0.0023041474654378,102.12852349676226,0.0,0.0053052229194864,1.5980859462615633,1.8059359275481544,2.44,2.38,2.97,1.0
1090,120.37,0.002081252081252,84.55,-0.0122663551401869,13.67,-0.0087019579405365,47.4,-0.0168014934660859,262.75,-0.0043577112542628,204.53,-0.0142182379024483,108.06,-0.0017551963048498,102.12852349676226,0.0,-0.0069591971866933,1.5983651974338462,1.802230381240336,2.44,2.31,2.94,0.0
1091,120.37,0.0,85.49,0.011117681845062,13.32,-0.0256035113386978,47.48,0.0016877637130801,273.26,0.04,203.86,-0.0032758030606756,108.19,0.001203035350731,102.12852349676226,0.0,0.0073326830139019,1.5989610435120536,1.7980572186786283,2.41,2.28,2.9,1.0
1092,120.31,-0.000498463072194,84.78,-0.0083050649198735,13.28,-0.003003003003003,47.28,-0.0042122999157538,271.23,-0.0074288223669763,203.13,-0.003580888845286,108.05,-0.0012940197800166,102.12852349676226,0.0,-0.0035849011207437,1.5996307040017228,1.7942403508680056,2.42,2.31,2.92,0.0
1093,120.52,0.0017454908153935,85.62,0.0099079971691438,13.37,0.0067771084337349,46.95,-0.006979695431472,273.36,0.007853113593629,199.25,-0.0191010682813961,108.06,9.254974548822403e-05,102.12852349676226,0.0,-0.0023135800071154,1.6001402319863869,1.7908172296946403,2.43,2.33,2.93,0.0
1094,121.6,0.0089611682708263,87.6,0.0231254379817797,13.24,-0.0097232610321614,47.0,0.0010649627263044,266.38,-0.0255340942347088,199.23,-0.0001003764115433,108.25,0.0017582824356838,102.12852349676226,0.0,-0.0037739535433767,1.6006373014734774,1.7872821278116788,2.43,2.31,2.91,0.0
1095,121.83,0.001891447368421,88.05,0.0051369863013699,13.3,0.0045317220543807,46.74,-0.0055319148936169,267.7,0.0049553269764996,198.87,-0.0018069567836168,108.27,0.0001847575057736,102.12852349676226,0.0,0.0005787980691361,1.601164394937417,1.7840614990788308,2.41,2.32,2.92,1.0
1096,121.95,0.0009849790691949,87.63,-0.0047700170357751,13.27,-0.0022556390977443,46.71,-0.0006418485237483,268.42,0.002689577885693,198.95,0.0004022728415546,108.48,0.001939595455805,102.12852349676226,0.0,0.000831241054872,1.601482978598204,1.7809696131755712,2.41,2.32,2.93,1.0
1097,123.53,0.0129561295612956,87.69,0.0006846970215679,13.41,0.0105501130369254,46.64,-0.0014986084350245,276.06,0.028462856717085,200.62,0.0083940688615231,108.61,0.0011983775811208,102.12852349676226,0.0,0.0118437414312403,1.6024222956120746,1.7780455537369986,2.41,2.28,2.88,1.0
